CustomerID,Gender,Age,Date,Annual Income ($), Spends  ,Average_Spend,Purchase_Frequency,Segment,Work Experience,Family Size
1809,Male,92,26/02/2021,171794," 2,642.98 "," 5,146.03 ",65,Artist,6,5
1810,Female,15,18/12/2021,156339," 5,790.33 "," 5,146.03 ",27,Homemaker,6,2
1811,Male,94,21/11/2021,65483, 779.56 ," 5,146.03 ",84,Marketing,10,7
1812,Female,35,06/05/2020,145654," 6,620.64 "," 5,146.03 ",22,Executive,6,3
1813,Female,68,04/11/2022,91609," 2,130.44 "," 5,146.03 ",43,Entertainment,8,1
1814,Female,29,29/10/2021,53002, 726.05 ," 5,146.03 ",73,Lawyer,5,5
1815,Male,87,08/03/2020,115699," 1,896.70 "," 5,146.03 ",61,Healthcare,9,1
1816,Male,33,01/01/2021,149609," 3,400.20 "," 5,146.03 ",44,Executive,9,2
1817,Female,29,01/04/2020,165254," 23,607.71 "," 5,146.03 ",7,Executive,9,7
1818,Male,43,15/03/2021,50418," 1,028.94 "," 5,146.03 ",49,Healthcare,5,1
1819,Male,43,16/07/2020,103531," 1,150.34 "," 5,146.03 ",90,Artist,10,5
1820,Female,66,25/07/2022,184060," 1,878.16 "," 5,146.03 ",98,Artist,10,5
1821,Male,23,24/08/2021,75961," 1,085.16 "," 5,146.03 ",70,Executive,5,7
1822,Male,87,23/08/2021,174163," 6,220.11 "," 5,146.03 ",28,Artist,4,2
1823,Female,81,11/12/2022,105255," 1,949.17 "," 5,146.03 ",54,Executive,8,3
1824,Male,42,20/03/2021,51860," 12,965.00 "," 5,146.03 ",4,Lawyer,4,5
1825,Female,32,20/04/2020,185218," 2,231.54 "," 5,146.03 ",83,Healthcare,4,6
1826,Male,7,06/06/2022,189709," 10,539.39 "," 5,146.03 ",18,Artist,6,6
1827,Female,91,04/08/2021,134665," 2,040.38 "," 5,146.03 ",66,Artist,7,2
1828,Male,95,19/07/2020,91352," 10,150.22 "," 5,146.03 ",9,Doctor,7,3
1829,Female,10,23/07/2021,154623," 7,363.00 "," 5,146.03 ",21,Artist,6,6
1830,Female,20,23/05/2022,113767," 1,292.81 "," 5,146.03 ",88,Artist,6,2
1831,Male,5,12/05/2022,160469," 2,630.64 "," 5,146.03 ",61,Lawyer,8,1
1832,Female,84,27/06/2021,99418," 3,682.15 "," 5,146.03 ",27,Artist,4,2
1833,Male,54,24/12/2022,56215," 1,653.38 "," 5,146.03 ",34,Healthcare,10,4
1834,Male,12,01/03/2022,55639, 883.16 ," 5,146.03 ",63,Healthcare,8,1
1835,Female,90,09/07/2021,62504, 631.35 ," 5,146.03 ",99,Artist,10,4
1836,Female,19,26/12/2020,151382," 3,983.74 "," 5,146.03 ",38,Lawyer,1,1
1837,Female,91,04/05/2020,156574," 1,630.98 "," 5,146.03 ",96,Marketing,0,7
1838,Female,90,31/07/2020,60998," 1,742.80 "," 5,146.03 ",35,Entertainment,1,7
1839,Female,60,12/10/2021,108509," 3,014.14 "," 5,146.03 ",36,Doctor,0,2
1840,Female,68,15/07/2021,85540," 1,745.71 "," 5,146.03 ",49,Homemaker,9,1
1841,Female,43,31/10/2020,73915," 1,572.66 "," 5,146.03 ",47,Artist,11,2
1842,Male,52,30/06/2021,148901," 1,933.78 "," 5,146.03 ",77,Healthcare,4,4
1843,Male,81,27/11/2020,152602," 1,676.95 "," 5,146.03 ",91,Entertainment,0,1
1844,Female,54,18/06/2021,58999," 2,681.77 "," 5,146.03 ",22,Entertainment,7,3
1845,Female,43,10/07/2021,133740," 3,614.59 "," 5,146.03 ",37,Artist,5,4
1846,Female,20,07/03/2020,113217," 2,761.39 "," 5,146.03 ",41,Lawyer,9,1
1847,Female,71,19/02/2022,60209," 1,308.89 "," 5,146.03 ",46,Artist,1,3
1848,Female,26,22/09/2021,145491," 2,020.71 "," 5,146.03 ",72,Entertainment,9,5
1849,Female,75,23/08/2020,61393, 944.51 ," 5,146.03 ",65,Doctor,7,5
1850,Female,52,14/07/2022,133252," 2,422.76 "," 5,146.03 ",55,Artist,1,1
1851,Female,40,08/01/2020,187234," 13,373.86 "," 5,146.03 ",14,Doctor,0,5
1852,Male,5,20/10/2022,145563," 2,426.05 "," 5,146.03 ",60,Entertainment,9,6
1853,Female,46,04/07/2022,165810," 4,363.42 "," 5,146.03 ",38,Healthcare,3,5
1854,Male,98,12/07/2021,125181," 4,172.70 "," 5,146.03 ",30,Artist,0,7
1855,Female,84,17/12/2020,56809, 591.76 ," 5,146.03 ",96,Healthcare,1,2
1856,Male,35,11/10/2022,69419," 1,020.87 "," 5,146.03 ",68,Healthcare,9,1
1857,Female,78,26/07/2020,70689," 1,309.06 "," 5,146.03 ",54,Artist,1,4
1858,Male,64,09/04/2020,55011," 1,037.94 "," 5,146.03 ",53,Artist,1,7
1859,Female,98,16/03/2020,87955," 1,113.35 "," 5,146.03 ",79,Engineer,0,2
1860,Male,66,28/03/2021,153660," 6,402.50 "," 5,146.03 ",24,Healthcare,0,5
1861,Male,32,29/05/2020,104494," 3,731.93 "," 5,146.03 ",28,Healthcare,6,4
1862,Male,22,26/06/2021,184443," 4,191.89 "," 5,146.03 ",44,Executive,3,7
1863,Female,17,07/03/2020,150778," 4,307.94 "," 5,146.03 ",35,Entertainment,1,7
1864,Female,22,27/08/2022,88729," 1,095.42 "," 5,146.03 ",81,Engineer,1,1
1865,Male,9,21/08/2021,151902," 8,439.00 "," 5,146.03 ",18,Artist,0,2
1866,Male,24,27/07/2021,51604," 12,901.00 "," 5,146.03 ",4,Artist,0,2
1867,Female,8,30/01/2022,157316," 2,097.55 "," 5,146.03 ",75,Artist,9,3
1868,Female,52,01/01/2021,125508," 8,367.20 "," 5,146.03 ",15,Artist,1,6
1869,Male,62,30/03/2020,186157," 3,447.35 "," 5,146.03 ",54,Healthcare,1,1
1870,Female,37,20/01/2021,169381," 3,764.02 "," 5,146.03 ",45,Entertainment,0,4
1871,Male,68,03/01/2021,110195," 2,344.57 "," 5,146.03 ",47,Homemaker,9,2
1872,Female,63,19/03/2021,81199," 1,014.99 "," 5,146.03 ",80,Entertainment,1,2
1873,Female,15,17/05/2021,58459, 872.52 ," 5,146.03 ",67,Executive,0,6
1874,Female,44,07/11/2021,173682," 1,951.48 "," 5,146.03 ",89,Artist,12,6
1875,Male,18,23/05/2020,162983," 10,186.44 "," 5,146.03 ",16,Entertainment,0,6
1876,Male,30,13/06/2022,94480," 94,480.00 "," 5,146.03 ",1,Executive,0,4
1877,Female,69,02/03/2022,168710," 2,108.88 "," 5,146.03 ",80,Doctor,1,4
1878,Male,16,06/09/2022,150193," 1,809.55 "," 5,146.03 ",83,Engineer,2,2
1879,Female,71,23/10/2021,91823," 1,240.85 "," 5,146.03 ",74,Artist,1,4
1880,Female,24,03/09/2021,173091," 7,212.13 "," 5,146.03 ",24,Entertainment,6,2
1881,Male,57,03/08/2021,102692," 1,092.47 "," 5,146.03 ",94,Healthcare,0,2
1882,Male,97,09/01/2020,156812," 2,036.52 "," 5,146.03 ",77,Healthcare,0,6
1883,Male,68,04/01/2022,51468," 1,072.25 "," 5,146.03 ",48,Artist,0,3
1884,Female,11,22/11/2021,114071," 3,083.00 "," 5,146.03 ",37,Healthcare,0,2
1885,Female,63,23/12/2020,155638," 1,921.46 "," 5,146.03 ",81,Healthcare,1,4
1886,Male,68,02/10/2022,129971," 2,130.67 "," 5,146.03 ",61,Artist,8,3
1887,Female,69,05/12/2021,104160," 1,352.73 "," 5,146.03 ",77,Engineer,4,4
1888,Female,77,17/01/2022,124995," 1,893.86 "," 5,146.03 ",66,Healthcare,0,1
1889,Female,73,27/10/2021,180437," 3,608.74 "," 5,146.03 ",50,Entertainment,1,5
1890,Female,19,08/01/2022,134644," 1,402.54 "," 5,146.03 ",96,Executive,1,2
1891,Female,1,22/01/2021,130089," 1,941.63 "," 5,146.03 ",67,Artist,0,5
1892,Male,71,31/10/2021,149318," 5,530.30 "," 5,146.03 ",27,Artist,4,1
1893,Male,6,03/10/2020,125591," 1,589.76 "," 5,146.03 ",79,Healthcare,8,6
1894,Female,68,14/06/2020,173047," 10,179.24 "," 5,146.03 ",17,Healthcare,0,3
1895,Female,39,22/06/2022,61298, 673.60 ," 5,146.03 ",91,Artist,0,5
1896,Male,75,29/11/2020,132993," 2,418.05 "," 5,146.03 ",55,Entertainment,8,2
1897,Female,65,16/05/2020,72313," 2,008.69 "," 5,146.03 ",36,Lawyer,1,5
1898,Female,30,03/04/2021,84885," 9,431.67 "," 5,146.03 ",9,Entertainment,6,5
1899,Male,46,01/01/2021,126228," 1,328.72 "," 5,146.03 ",95,Marketing,8,2
1900,Male,40,19/01/2021,51199," 1,765.48 "," 5,146.03 ",29,Executive,7,7
1901,Female,40,23/05/2020,54631, 780.44 ," 5,146.03 ",70,Artist,0,6
1902,Female,20,14/03/2021,131810," 8,238.13 "," 5,146.03 ",16,Healthcare,5,7
1903,Male,88,13/02/2022,138482," 2,347.15 "," 5,146.03 ",59,Marketing,8,4
1904,Male,85,20/11/2021,74081, 851.51 ," 5,146.03 ",87,Healthcare,4,3
1905,Male,94,25/11/2022,112426," 2,081.96 "," 5,146.03 ",54,Engineer,9,6
1906,Female,52,20/03/2020,164038," 3,095.06 "," 5,146.03 ",53,Engineer,5,4
1907,Female,68,19/11/2020,53552, 552.08 ," 5,146.03 ",97,Marketing,7,6
1908,Male,15,05/02/2021,142147," 1,822.40 "," 5,146.03 ",78,Artist,8,4
1909,Male,4,23/05/2021,180324," 4,398.15 "," 5,146.03 ",41,Artist,9,2
1910,Male,59,17/12/2020,149067," 1,911.12 "," 5,146.03 ",78,Doctor,9,7
1911,Male,32,01/11/2020,184408," 4,852.84 "," 5,146.03 ",38,Entertainment,6,7
1912,Female,8,19/05/2020,59116," 1,313.69 "," 5,146.03 ",45,Artist,10,6
1913,Female,92,23/10/2021,174786," 1,859.43 "," 5,146.03 ",94,Executive,4,3
1914,Male,9,11/10/2020,71076," 35,538.00 "," 5,146.03 ",2,Artist,8,1
1915,Female,41,01/12/2022,56837," 14,209.25 "," 5,146.03 ",4,Healthcare,8,4
1916,Female,18,10/04/2021,134752," 2,867.06 "," 5,146.03 ",47,Engineer,6,5
1917,Female,78,02/12/2020,112887," 1,411.09 "," 5,146.03 ",80,Entertainment,9,6
1918,Female,0,10/06/2022,73128, 988.22 ," 5,146.03 ",74,Artist,7,5
1919,Female,11,27/02/2021,152765," 8,986.18 "," 5,146.03 ",17,Healthcare,8,1
1920,Female,36,09/03/2021,140637," 7,401.95 "," 5,146.03 ",19,Executive,8,7
1921,Male,46,20/07/2021,137973," 2,759.46 "," 5,146.03 ",50,Healthcare,7,7
1922,Female,95,08/07/2020,126791," 3,729.15 "," 5,146.03 ",34,Artist,6,4
1923,Female,97,08/02/2020,75125, 844.10 ," 5,146.03 ",89,Executive,8,3
1924,Male,2,03/04/2021,101718," 9,247.09 "," 5,146.03 ",11,Executive,8,3
1925,Female,94,15/01/2021,69654," 2,321.80 "," 5,146.03 ",30,Homemaker,4,4
1926,Female,0,19/06/2021,105935," 2,302.93 "," 5,146.03 ",46,Doctor,4,5
1927,Male,3,22/10/2020,74607," 1,081.26 "," 5,146.03 ",69,Healthcare,6,1
1928,Male,77,30/06/2021,151985," 5,240.86 "," 5,146.03 ",29,Healthcare,4,7
1929,Male,70,07/12/2022,76892," 1,201.44 "," 5,146.03 ",64,Executive,5,2
1930,Male,58,30/03/2021,87602," 3,504.08 "," 5,146.03 ",25,Executive,5,3
1931,Male,72,09/06/2022,182317," 3,963.41 "," 5,146.03 ",46,Healthcare,8,6
1932,Male,90,05/09/2020,158280," 1,720.43 "," 5,146.03 ",92,Executive,6,7
1933,Female,23,07/07/2020,59905, 758.29 ," 5,146.03 ",79,Executive,7,5
1934,Female,87,01/12/2021,128153," 3,051.26 "," 5,146.03 ",42,Artist,7,6
1935,Male,64,21/02/2022,142612," 2,458.83 "," 5,146.03 ",58,Doctor,4,6
1936,Female,15,22/05/2020,180163," 20,018.11 "," 5,146.03 ",9,Doctor,10,7
1937,Female,14,07/01/2022,68009," 4,000.53 "," 5,146.03 ",17,Artist,9,3
1938,Male,54,02/12/2021,166183," 2,556.66 "," 5,146.03 ",65,Artist,7,6
1939,Male,76,22/03/2022,132537," 3,012.20 "," 5,146.03 ",44,Doctor,5,3
1940,Female,76,06/08/2021,146308," 2,985.88 "," 5,146.03 ",49,Artist,5,1
1941,Female,52,15/01/2021,63454," 1,669.84 "," 5,146.03 ",38,Artist,5,5
1942,Male,96,01/03/2021,110519," 18,419.83 "," 5,146.03 ",6,Artist,9,4
1943,Female,55,21/07/2021,66728," 1,334.56 "," 5,146.03 ",50,Healthcare,10,5
1944,Female,54,06/10/2022,170638," 2,666.22 "," 5,146.03 ",64,Artist,4,5
1945,Male,19,24/11/2020,129635," 1,296.35 "," 5,146.03 ",100,Artist,6,4
1946,Male,29,13/02/2020,133587," 1,805.23 "," 5,146.03 ",74,Marketing,5,3
1947,Male,96,31/03/2021,126225," 2,685.64 "," 5,146.03 ",47,Engineer,7,4
1948,Female,20,16/05/2020,148776," 7,084.57 "," 5,146.03 ",21,Artist,8,5
1949,Female,91,09/10/2021,142602," 2,228.16 "," 5,146.03 ",64,Lawyer,7,6
1950,Male,37,10/05/2020,102413," 2,695.08 "," 5,146.03 ",38,Healthcare,5,5
1951,Male,42,14/07/2021,68765, 996.59 ," 5,146.03 ",69,Entertainment,4,1
1952,Male,1,04/05/2022,57522, 766.96 ," 5,146.03 ",75,Artist,10,5
1953,Female,58,23/08/2022,149237," 1,865.46 "," 5,146.03 ",80,Entertainment,8,6
1954,Female,42,14/09/2021,184844," 7,701.83 "," 5,146.03 ",24,Entertainment,6,1
1955,Female,48,11/12/2021,131656," 2,925.69 "," 5,146.03 ",45,Lawyer,9,6
1956,Female,11,08/07/2021,181026," 4,641.69 "," 5,146.03 ",39,Marketing,6,2
1957,Male,59,21/10/2021,101698," 1,168.94 "," 5,146.03 ",87,Artist,9,3
1958,Female,45,22/01/2021,152560," 4,767.50 "," 5,146.03 ",32,Entertainment,9,2
1959,Male,73,03/03/2022,142502," 1,469.09 "," 5,146.03 ",97,Doctor,5,1
1960,Female,85,01/05/2021,155432," 7,401.52 "," 5,146.03 ",21,Engineer,4,6
1961,Female,70,12/05/2020,108544," 2,215.18 "," 5,146.03 ",49,Entertainment,4,5
1962,Female,52,04/12/2022,106530," 2,315.87 "," 5,146.03 ",46,Engineer,7,2
1963,Male,70,28/02/2021,124359," 2,438.41 "," 5,146.03 ",51,Homemaker,7,7
1964,Female,88,17/08/2020,146970," 1,633.00 "," 5,146.03 ",90,Artist,7,6
1965,Male,61,30/01/2020,182176," 1,897.67 "," 5,146.03 ",96,Artist,9,5
1966,Female,46,06/03/2020,114435," 3,365.74 "," 5,146.03 ",34,Artist,8,3
1967,Male,65,06/01/2021,134213," 4,194.16 "," 5,146.03 ",32,Homemaker,8,4
1968,Female,84,08/08/2020,115580," 1,583.29 "," 5,146.03 ",73,Entertainment,8,5
1969,Female,76,04/03/2022,124034," 1,409.48 "," 5,146.03 ",88,Executive,10,2
1970,Male,31,21/04/2021,67894," 1,616.52 "," 5,146.03 ",42,Doctor,9,1
1971,Male,55,22/03/2020,107099," 1,203.36 "," 5,146.03 ",89,Executive,4,6
1972,Male,45,02/12/2021,140263," 1,593.90 "," 5,146.03 ",88,Entertainment,10,5
1973,Male,98,23/08/2020,104249," 8,687.42 "," 5,146.03 ",12,Engineer,5,2
1974,Male,40,24/01/2020,168821," 4,689.47 "," 5,146.03 ",36,Executive,4,5
1975,Female,14,07/02/2020,153145," 2,595.68 "," 5,146.03 ",59,Healthcare,8,6
1976,Female,41,02/08/2021,128960," 2,999.07 "," 5,146.03 ",43,Executive,9,4
1977,Male,60,25/04/2021,127438," 1,554.12 "," 5,146.03 ",82,Engineer,7,2
1978,Male,60,17/07/2020,125968," 1,259.68 "," 5,146.03 ",100,Lawyer,8,2
1979,Male,84,02/09/2022,104589," 1,230.46 "," 5,146.03 ",85,Artist,10,2
1980,Male,0,18/03/2020,165321," 1,777.65 "," 5,146.03 ",93,Doctor,8,1
1981,Female,10,03/03/2021,86925," 1,143.75 "," 5,146.03 ",76,Artist,7,2
1982,Female,62,07/07/2022,149797," 7,884.05 "," 5,146.03 ",19,Artist,5,6
1983,Male,33,23/01/2022,137094," 2,016.09 "," 5,146.03 ",68,Lawyer,4,1
1984,Female,52,23/06/2021,55395," 1,351.10 "," 5,146.03 ",41,Marketing,10,1
1985,Female,2,25/02/2020,153622," 3,012.20 "," 5,146.03 ",51,Lawyer,6,6
1986,Male,27,17/07/2020,74050," 1,682.95 "," 5,146.03 ",44,Entertainment,8,1
1987,Female,4,14/02/2021,68094," 1,116.30 "," 5,146.03 ",61,Doctor,4,7
1988,Male,63,15/02/2022,59244, 740.55 ," 5,146.03 ",80,Artist,7,1
1989,Female,54,04/11/2021,118944," 1,544.73 "," 5,146.03 ",77,Artist,4,4
1990,Female,47,27/09/2020,75293," 1,368.96 "," 5,146.03 ",55,Doctor,6,7
1991,Female,30,20/02/2021,166983," 2,420.04 "," 5,146.03 ",69,Artist,7,3
1992,Female,97,03/07/2021,129444," 1,348.38 "," 5,146.03 ",96,Entertainment,5,6
1993,Male,94,18/01/2020,181183," 7,549.29 "," 5,146.03 ",24,Marketing,9,3
1994,Female,64,29/05/2021,175254," 1,752.54 "," 5,146.03 ",100,Artist,9,5
1995,Female,19,21/10/2020,54121, 608.10 ," 5,146.03 ",89,Engineer,6,3
1996,Female,71,20/05/2021,184387," 4,609.68 "," 5,146.03 ",40,Artist,8,7
1997,Female,91,11/09/2021,73158," 2,286.19 "," 5,146.03 ",32,Doctor,7,7
1998,Male,87,05/12/2021,90961," 6,497.21 "," 5,146.03 ",14,Healthcare,9,2
1999,Male,77,15/12/2020,182109," 45,527.25 "," 5,146.03 ",4,Executive,7,2
2000,Male,90,02/12/2021,110610," 2,127.12 "," 5,146.03 ",52,Entertainment,5,2
